Paper_Number,LLM_Rating,LLM_Reason,Brief_Evidence,LF1_Transparency,LF2_RoadmapCredibility,LF3_RiskDisclosure,LF4_Differentiation,LF5_Traction,LF6_BusinessModelClarity,LF7_GoToMarket,LF8_ExecutionCredibility,LF9_TechnicalFeasibility,LF10_SmartContractSecurity,LF11_Scalability,LF12_IncentiveCompatibility,LF13_FinancialSkewness,LF14_TokenomicsSustainability,LF15_UseTestCaseNecessity,LF16_GovernanceDesign,LF17_RegulatoryExposure,LF18_PartnershipQuality
paper_159.txt,2.4,"The whitepaper is unusually detailed and covers product flows, pricing, provider operations, and technical architecture, but it reads more like an expansive concept/specification than a validated business plan. It has moderate clarity on use cases and monetization, yet weak evidence of traction, partnerships, security rigor, scalability realism, and token sustainability. Many claims are ambitious and operationally complex, reducing execution credibility.","Transparency: detailed module-by-module description and pricing tables, but some formulas/figures are garbled and incomplete. Roadmap: timeline and release sections exist, though not strongly evidenced. Risk disclosure: limited discussion of operational/market/regulatory risks. Differentiation: live telescope streaming, MR, marketplace, and provider network are distinctive. Traction: no real users, pilots, or metrics. Business model: session fees, commissions, add-ons, marketplace fees are described. Go-to-market: marketing plan and consumer segmentation included. Execution credibility: team/traction evidence is thin. Technical feasibility: architecture, protocols, workflows, catalogs, and device support are detailed, but ambitious. Smart contract security: mentions smart contract functions and validation, but little security analysis. Scalability: some CDN/decentralized infrastructure discussion, but limited proof. Incentives: provider elections, rankings, holdings, and penalties align incentives somewhat. Financial skewness: pricing/commission projections exist, but assumptions are weak. Tokenomics sustainability: CYRS utility and emission/reserve concepts are present, but sustainability is not convincingly modeled. Use-case necessity: strong and specific product-market use case around telescope access and astrophotography. Governance: provider elections/ranking/penalties imply governance, but not deeply formalized. Regulatory exposure: ICO/token and marketplace implications are present with little compliance analysis. Partnerships: no substantive partnerships disclosed.",2,2,1,2,0,2,2,1,2,1,1,2,1,1,3,2,1,0
paper_16.txt,2.6,"The whitepaper is relatively transparent and clearly articulates a travel-industry pain point, with a structured roadmap and explicit risk disclaimer. However, it lacks evidence of traction, concrete partnerships, audited security design, and credible execution details. The token utility is described, but tokenomics and governance remain high-level, and several claims about scalability and adoption are aspirational rather than evidenced.","Strong problem framing for travel settlement, ticket transferability, identity, and reconciliation; explicit disclaimer and risk language; 5-phase roadmap and business model fees are described; token utility (ATON) and STR smart-token concept are explained; some discussion of APIs, permissioned consortium chain, privacy, and scalability; limited technical specifics on consensus/security; no traction, no named partnerships, and no measurable adoption evidence; governance and tokenomics are only loosely defined; regulatory exposure is acknowledged via non-security disclaimer and GDPR mention.",2,2,3,2,0,2,2,1,2,1,2,2,1,1,3,1,2,0
paper_160.txt,2.4,"The whitepaper is relatively detailed and covers product, market, technical architecture, token sale, roadmap, and risks, but much of it is promotional and lacks hard evidence of traction, partnerships, or execution. The business concept is understandable, yet token utility and long-term tokenomics are weakly justified, and several claims about scalability and security are asserted rather than demonstrated.","Transparency: legal disclaimer, token sale terms, team, roadmap, and risk section are included. Roadmap: phased 2017-2018 milestones are listed, but they are dated and not strongly validated. Risk disclosure: extensive and explicit. Differentiation: copy-trading ecosystem, trader scoring, terminal, brokerage, and blockchain-recorded stats. Traction: mentions 12 exchange connections and team experience, but no meaningful adoption metrics. Business model: trade fees and 10% copy-trading profit fee are stated. Go-to-market: presale, ICO, referral system, and trader onboarding are described, but marketing plan is thin. Execution credibility: team bios exist, yet evidence of delivery is limited. Technical feasibility: architecture, APIs, stack, and modules are described. Smart contract security: only generic risk language and mention of possible audit. Scalability: claims support for millions of users and high-load systems, but without proof. Incentives: trader rankings, profit sharing, and referral bonuses align somewhat. Financial skewness: token sale allocation and trader funding are described, but investor upside/risk balance is not rigorously analyzed. Tokenomics sustainability: TDZ as payment/access token is defined, but demand drivers and value accrual are weak. Use-case necessity: copy trading and terminal utility are plausible. Governance: little to no on-chain governance; token holders have no decision rights. Regulatory exposure: strong and explicit. Partnerships: none clearly evidenced.",2,2,3,2,1,2,1,1,2,1,2,2,1,1,2,1,3,0
paper_161.txt,2.6,"The whitepaper is conceptually rich and unusually detailed for a 2017-era crypto project, with a coherent genomics use case, architecture, and token role. However, it lacks evidence of real traction, concrete roadmap milestones, audited security, or credible execution proof. The token model and privacy claims are described, but many assumptions remain aspirational and regulatory/commercial feasibility is only partially addressed.","Transparency: moderate disclosure of architecture, roles, storage, and token use. Roadmap: mostly conceptual, little milestone detail. Risks: discusses privacy, misuse, monopolization, and storage risks. Differentiation: clear genomics/blockchain niche versus generic competitors. Traction: no product, users, revenue, or partnerships shown. Business model: token-based payments, storage fees, subsidized data access. Go-to-market: broad market discussion, limited launch plan. Execution credibility: named authors and technical sections, but no implementation proof. Technical feasibility: detailed DHT/Ethereum/storage design, though still theoretical. Smart contract security: mentions smart contracts and encrypted keys, but no audits/threat model. Scalability: strong emphasis on distributed storage/processing and fragmentation. Incentives: node rewards, user payments, subsidies, and ratings align moderately well. Financial skewness: some upside for users/investors implied, but not rigorously modeled. Tokenomics sustainability: ZNA utility and subsidies described, but demand/supply dynamics are weakly quantified. Use-case necessity: genomics privacy/sharing problem is strongly motivating. Governance: rating and role concepts exist, but governance is underdeveloped. Regulatory exposure: acknowledges legal limits and FDA/ownership issues. Partnerships: references external services like Storj/FileCoin as future integration, but no real partnerships.",2,1,2,2,0,2,1,1,2,1,2,2,1,2,3,1,2,0
paper_162.txt,3.1,"The whitepaper is relatively detailed and concrete for its era, with a live product, named team, token parameters, roadmap, and a coherent messaging/privacy use case. However, it lacks meaningful risk disclosure, partnership evidence, and rigorous security/scalability analysis, while token economics and governance are only moderately specified and somewhat promotional.","Transparency: open-source claims, named team, public links; Roadmap: dated 2017-2018 milestones; Risk: little to no explicit risk section; Differentiation: blockchain messenger + payments + business signing; Traction: live messenger, explorer, full-node package; Business model: fees, token utility, ICO funding, delegate rewards; Go-to-market: ICO, bounty, ads, exchanges, business adoption; Execution: current-state product and team bios; Technical: DPoS, PWA, Node.js/PostgreSQL, encryption stack; Security: mentions Ed25519/Curve25519/Salsa20/Poly1305 and open code, but limited audit detail; Scalability: some storage estimates and 5-second blocks, but weak stress analysis; Incentives: fees/rewards and holder distribution; Financial skewness: token-holder growth bonuses and ICO allocations, but not deeply analyzed; Tokenomics: max supply, genesis, fees, rewards, emissions; Use-case necessity: strong privacy/messaging rationale; Governance: delegates and voting, but limited governance detail; Regulatory: ICO and privacy claims, but no substantive compliance analysis; Partnerships: none clearly evidenced.",2,2,0,2,3,2,2,2,2,1,1,2,1,2,3,2,1,0
paper_163.txt,1.8,"This is a consumer education product description, not a crypto whitepaper. It provides some concrete product structure and traction claims, but lacks token, governance, security, roadmap, risk, or regulatory detail expected in a credible crypto project.","Strongest evidence is product traction and execution: claims of 190,000+ students, 200 video and 500 audio lessons, creator background, and a 60-day refund policy. Moderate evidence exists for technical feasibility and use-case necessity in the context of online piano learning. Business model, differentiation, and go-to-market are only loosely implied. No evidence of tokenomics, smart contracts, governance, partnerships, roadmap, or risk disclosure.",0,0,0,1,2,1,1,2,2,0,1,0,1,0,2,0,0,0
paper_164.txt,1.8,"The whitepaper presents a broad real-world concept with some concrete cost and location claims, but it is weak on verifiable evidence, execution detail, and technical/token design. The roadmap and financial projections are highly optimistic and often unsupported, while traction, partnerships, governance, and security are essentially absent. Overall it reads more like a promotional concept note than an investable project plan.","Transparency is limited by vague claims and missing team/operational specifics; roadmap exists but dates and milestones are not credible; risks are mentioned but only superficially; differentiation comes from combining ATMs, EV rentals, and real estate; no traction or live metrics are shown; business model is described via fees, rentals, and property margins; go-to-market mentions Europe, social media, and listings; execution credibility is weak due to unrealistic scaling assumptions; technical feasibility is only loosely discussed; no smart contract/security design is provided; scalability is asserted rather than demonstrated; incentives rely on high investor revenue shares and token value appreciation; financial projections are speculative; tokenomics are basic and unsustainable-looking; use-case necessity is moderate because the real-world infrastructure angle is clear; governance is absent; regulatory exposure is acknowledged but minimized; partnerships are promised only in future annexes with no verified names.",1,1,2,2,0,2,2,1,1,0,1,1,1,1,2,0,1,0
paper_165.txt,2.3,"The whitepaper presents a coherent niche use case linking additive manufacturing with blockchain-based smart contracts, and it provides a basic roadmap, team description, and token allocation. However, it is largely conceptual, with limited evidence of traction, weak tokenomics, minimal risk/regulatory discussion, and no meaningful partnership or governance detail. Overall, it reads as an early-stage vision document rather than a well-validated investment thesis.","Strongest factors are the specific additive-manufacturing use case, smart-contract workflow, and some token/fee mechanics. Moderate evidence exists for transparency, roadmap, business model, technical feasibility, security framing, scalability claims, and differentiation. Weak or absent evidence appears for traction, go-to-market, execution credibility, incentive design, financial skewness, token sustainability, governance, regulatory analysis, and partnerships.",2,2,1,2,1,2,1,1,2,2,2,1,1,1,3,1,1,0
paper_166.txt,2.8,"The whitepaper is conceptually rich and unusually detailed for a media-focused crypto project, with clear product segmentation, pricing logic, token distribution, and revenue-sharing mechanics. However, execution credibility is limited by the absence of verifiable traction, named partnerships, audited security, and concrete implementation evidence. Several technical choices are plausible but somewhat speculative or inconsistently specified, and the roadmap/team claims are not strongly substantiated.","Transparency: moderate disclaimers and structure, but limited verifiable facts. Roadmap: dated milestones and Gantt references, though not strongly evidenced. Risk disclosure: some mention of legal/prototype/token risks and refund logic. Differentiation: strong P2P film commerce/streaming/financing model. Traction: no real users, product, or adoption evidence. Business model: detailed fees, sales modes, and revenue splits. Go-to-market: token sales, social network, and platform launch plan. Execution credibility: weak due to lack of proof, team detail, and deliverables. Technical feasibility: blockchain/IPFS/identity/smart contracts described, but partly aspirational. Smart contract security: some escrow/fund-locking logic, no audits. Scalability: permissioned chain and IPFS help, but scaling plan is thin. Incentives: voting, pools, and revenue sharing are aligned but imperfect. Financial skewness: detailed waterfall and examples, though assumptions are arbitrary. Tokenomics sustainability: multi-phase supply and fee recycling, but long-term demand unclear. Use-case necessity: strong fit for decentralized film financing/distribution. Governance: voting, pools, cancellation rights, and user levels are described. Regulatory exposure: KYC/AML and token-sale notes included, but legal risk remains high. Partnerships: none disclosed.",2,2,2,3,1,3,2,1,2,2,1,2,2,2,3,2,2,0
paper_167.txt,1.0,"No whitepaper content was provided, so there is no evidence to assess any of the 18 factors. The safest evaluation is the minimum score across all dimensions and an overall rating at the lowest end.","No text supplied; therefore no observable transparency, roadmap, risks, differentiation, traction, business model, go-to-market, execution, technical, security, scalability, incentives, tokenomics, use-case, governance, regulatory, or partnership evidence.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paper_168.txt,3.1,"The whitepaper is relatively detailed and commercially oriented, with a clear market problem, defined business model, revenue streams, roadmap, team bios, and extensive risk disclosure. However, many claims are promotional and only partially evidenced, token utility is weakly justified, tokenomics are not robustly sustainable, and governance/regulatory specifics are limited. Overall it reads as a moderately credible 2018-era token sale paper with some real traction and partnerships, but substantial execution and economic-model uncertainty.","Transparency: disclaimer, use of funds, token distribution, team, roadmap, and risk section are disclosed. Roadmap/Execution: phased launch plan, beta/prototype, prior agency history, and timeline are provided, but milestones are optimistic. Risk: extensive explicit risk factors on token value, software, custody, and platform dependence. Differentiation: blockchain-enabled sponsorship marketplace with AI matching and real-time inventory claims. Traction: beta platform, prior agency operations since 2014, sourced opportunities, and named brands/events. Business model: transaction fees, featured listings, data sales, consultant tools. Go-to-market: partnerships with rights holders, agencies, and expansion by sport/region. Technical feasibility/security: ERC20, smart contracts, API, multisig, hardware wallet, but implementation detail is limited. Scalability: claims of global expansion and multiple verticals, but no hard capacity evidence. Incentives/tokenomics: SPON discounts and early access, SC stable token, but utility and value capture are weakly grounded. Governance: little on voting/DAO or control rights. Regulatory exposure: KYC/AML, geo-restrictions, and legal counsel noted. Partnerships: several named leagues/teams/events and agencies, though many are described as discussions or term sheets rather than finalized.",2,2,3,2,2,3,2,2,2,2,2,2,1,1,3,1,2,2
paper_169.txt,4.1,"The paper is unusually detailed for a crypto whitepaper and gives a coherent mechanism design for decentralized arbitration, with clear incentives, dispute flow, appeals, and governance. It is strongest on technical/economic architecture and use-case necessity, but weaker on quantified traction, implementation maturity, regulatory analysis, and concrete partnership evidence. Overall it reads as a credible protocol design rather than a speculative token pitch.","Transparency: clear authorship, dated version, references, and explicit mechanism descriptions. Roadmap: several future-work items, but mostly conceptual. Risk disclosure: discusses miner manipulation, bribery, sybil attacks, and appeal costs. Differentiation: strong novelty as decentralized court/arbitration. Traction: mentions pilot testing and existing applications like escrow/Realitio/TCRs, but limited hard metrics. Business model: arbitration fees and staking-based juror incentives are described. Go-to-market: use cases are listed, but adoption strategy is light. Execution credibility: detailed protocol flow and examples, though no team delivery evidence. Technical feasibility: commit-reveal, staking, random selection, appeals, and governance are specified. Smart contract security: some security considerations and audits mentioned, but not deeply audited. Scalability: subcourts, appeals, and randomized juror selection address scale, but costs rise with appeals. Incentive compatibility: very strong Schelling-style incentive design. Financial skewness: token staking, redistribution, and fee flows are explained, but not deeply modeled. Tokenomics sustainability: PNK utility is clear, yet long-run equilibrium is not rigorously analyzed. Use-case necessity: strong argument that subjective disputes need decentralized arbitration. Governance design: liquid voting and parameter control are described. Regulatory exposure: acknowledges legal/arbitration context indirectly, but no formal compliance analysis. Partnership quality: cites integrations and examples, but few concrete strategic partners.",3,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2
paper_17.txt,2.0,"The whitepaper presents an expansive vision, a large claimed team, and multiple use cases, but it is heavy on aspirational language and light on verifiable execution detail. Token utility, market framing, and monetization are described at a high level, yet roadmap realism, security, risk management, and tokenomics rigor are weak. Overall it reads more like a promotional concept deck than an investable technical/business whitepaper.","Transparency is limited by vague claims and promotional tone; roadmap exists but lacks concrete milestones and dependencies; no meaningful risk section; differentiation is narrative-based around conscious community/functional entertainment; some traction is claimed via alpha platforms, authors, and partnerships; business model mentions subscriptions, events, product sales, and reinvestment; go-to-market includes stages, exchanges, and global events; execution credibility is supported by a large experienced team but mostly via bios; technical feasibility is asserted with ERC20/DPoS/VR/oracles but not deeply specified; smart contract security is mentioned only generally; scalability relies on zero-fee/DPoS claims without proof; incentives are somewhat aligned via rewards and creator/affiliate payouts; financial skewness is weak with inflation and reward pool claims but little investor economics; tokenomics sustainability is asserted through 10% inflation and utility, but not rigorously modeled; use-case necessity is moderate due to content, rewards, and marketplace functions; governance is mentioned via voting/masternodes but lacks design detail; regulatory exposure is lightly addressed via Estonia/KYC; partnerships are numerous and impressive on paper, though mostly unverified in-document.",1,1,0,2,1,2,2,1,1,1,1,2,1,1,2,1,1,2
paper_170.txt,3.2,"The whitepaper is relatively detailed and presents a coherent storage-and-token model, but it is heavy on promotional claims and light on verifiable evidence, risk analysis, and implementation specifics. The product concept is differentiated and the business model is described clearly, yet roadmap credibility, governance, security, and partnership validation are weak. Overall it reads as a moderately developed concept with some technical substance, but limited proof of execution quality.","Transparency: named team and registered Estonian entity, but limited independent verification. Roadmap: dated ICO/app plans, though outdated and not strongly credible. Risks: minimal disclosure beyond generic operational issues. Differentiation: strong claims on 10 copies, self-cleaning, decentralized monitoring, API for third-party apps. Traction: mentions alpha version and planned apps, but little real adoption data. Business model: clear storage fees, hoster/developer/miner rewards, ICO structure. Go-to-market: marketing budget and app ecosystem strategy, but generic. Execution credibility: 15-person team and legal entity help, but no milestones delivered. Technical feasibility: EVM/PoA, encryption, monitoring logic described, though some claims are overstated. Smart contract security: mentions smart contracts, but no audits or threat model. Scalability: claims low compute cost and distributed repositories, but limited substantiation. Incentives: hosters, developers, miners all rewarded, reasonably aligned. Financial skewness: token appreciation and investor profit emphasis is strong. Tokenomics sustainability: capped supply and fee-based rewards described, but inflation/long-term demand assumptions are weak. Use-case necessity: clear need for secure decentralized storage and evidence preservation. Governance: little on voting, upgrades, or protocol control. Regulatory exposure: ICO exclusions and legal basis noted, but compliance detail is limited. Partnerships: none disclosed.",2,1,1,3,2,3,2,2,2,1,2,2,1,2,3,1,2,0
paper_171.txt,2.8,"The whitepaper is relatively detailed and commercially oriented, with a clear narrative, named team, roadmap, governance outline, and an explicit token/business model. However, many claims are ambitious or weakly evidenced, especially around hardware-based listening verification, dynamic pricing, and token dividends. Technical feasibility and token sustainability are not convincingly demonstrated, and the document reads more like a vision/marketing paper than a rigorously validated protocol design.","Transparency: moderate disclosure with disclaimer and project description, but many assertions are promotional. Roadmap: specific 2018 milestones and product launches. Risk disclosure: explicit and extensive. Differentiation: strong claims around music blockchain, hardware mining, and dual-token model. Traction: cites Echo with 30M users, 2.8M paying users, and partner hardware/software. Business model: detailed revenue streams and token roles. Go-to-market: partner apps/hardware, exchange, community growth, and ecosystem expansion. Execution credibility: named team/advisors and prior experience, though some claims are hard to verify. Technical feasibility: architecture described, but many components are speculative. Smart contract security: mentions transparency/immutability, but little concrete security analysis. Scalability: IPFS/P2P and multi-layer architecture discussed. Incentives: rewards for listening and participation, but gaming risks remain. Financial skewness: revenue/dividend sharing described. Tokenomics sustainability: weak due to inflationary rewards and dividend-like promises. Use-case necessity: strong music-industry pain-point framing. Governance: foundation, committees, voting, and decision mechanisms outlined. Regulatory exposure: acknowledges policy/compliance risk and investment uncertainty. Partnership quality: Echo and hardware/software partners are named, but depth/independence is limited.",2,2,3,3,3,3,2,2,1,1,2,1,2,1,3,2,2,2
paper_172.txt,2.8,"The whitepaper presents a coherent retail-marketing use case, a reasonably clear subscription-based business model, and a plausible product roadmap, but it is light on verifiable traction, security detail, regulatory analysis, and evidence that the token economics are sustainable long term. The blockchain rationale is understandable but somewhat generic, and execution claims are stronger than the supporting proof.","Transparency: named founders, dated version, references, disclaimers. Roadmap: prototype/MVP/final product milestones with dates. Risk: brief disclaimer only. Differentiation: challenge/voting/voucher model vs Groupon/rewards/cashback. Traction: prototype claimed completed, but no users/revenue metrics. Business model: free/basic, Premium $99, Premium+ $249, breakeven estimate. Go-to-market: target sectors and local business focus, but limited acquisition plan. Execution: team bios and milestones, but limited operational proof. Technical feasibility: NEO rationale, TPS, dBFT, smart contracts. Security: no substantive audit or threat model. Scalability: community validation and NEO throughput discussed. Incentives: majority-vote rewards and challenge participation incentives. Financial skewness: some breakeven and revenue assumptions, but limited rigor. Tokenomics sustainability: supply cap and mining-rate decay described, but weak economic justification. Use-case necessity: local marketing/traffic generation is plausible. Governance: community voting for validation, but no broader governance framework. Regulatory exposure: disclaimer says not a security, but little legal analysis. Partnerships: none disclosed.",2,2,1,2,1,3,2,2,2,0,2,2,1,1,2,2,1,0
paper_173.txt,2.1,"The whitepaper is relatively detailed and includes token sale terms, risk factors, business model, and a broad product vision, but it is heavy on marketing language and light on verifiable evidence. Technical claims are ambitious and often unsupported, the roadmap is vague, and execution credibility is limited despite some stated team experience and live-tested apps. Overall it reads as a moderately structured ICO-era document with some disclosure, but weak substantiation and feasibility.","Transparency and risk disclosure are present via disclaimers and a long risk section; roadmap is only loosely implied through presale/main sale and beta references. Differentiation is claimed through MerchantChain, Freedom Lifestyle, AI metasearch, wallet/card/concierge, and dual-token design. Traction is modestly evidenced by mention of live-tested iOS/Android apps, presale timing, and prior e-commerce experience, but no hard user/revenue metrics. Business model and go-to-market are described with marketplace fees, exchange fees, hardware sales, promotions, bounty/referral campaigns, and merchant acquisition. Technical feasibility and scalability are asserted with PoR, 15,000+ tps, low-power nodes, and layered architecture, but without rigorous proof. Smart-contract/security and incentive mechanisms are discussed through escrow, rewards, arbitration, and client-side encryption, though details are thin. Tokenomics, financial skewness, and sustainability are only partially addressed; utility/stablecoin split and distribution are given, but long-term value capture is unclear. Regulatory exposure is acknowledged through KYC/restricted-person language. Partnerships are mentioned only generally (SQ2 Fintech/AURA) with little evidence of quality or depth.",2,1,3,2,2,2,2,1,1,2,2,2,1,1,2,1,2,1
paper_174.txt,2.8,"The whitepaper presents a coherent commercial concept with clear revenue streams, concrete use cases, and a reasonably detailed token utility model, supported by an experienced-looking team and several named partners. However, the roadmap is dated and only loosely credible, technical/security details are thin, token economics are somewhat promotional, and regulatory treatment is mostly disclaimer-heavy rather than substantive. Overall it reads as a moderately developed early-stage ICO paper with some operational substance but limited evidence of execution or defensible technical depth.","Transparency: some token allocation, revenue, team, partners, and legal sections disclosed. Roadmap: phased plan exists but dated and not evidenced by milestones. Risk disclosure: extensive legal/risk disclaimers. Differentiation: decentralized voucher/airdrop ecosystem is distinct but not deeply defended. Traction: claims prior 2M-user voucher business and partner/user counts, but little verifiable proof. Business model: four revenue streams clearly stated. Go-to-market: Indonesia-first then Asia expansion described. Execution credibility: experienced founders/advisors, but no concrete delivery evidence. Technical feasibility: Achain-based, ATP token, VEXplorer/VEXchange described, but architecture is high level. Smart contract security: mentions smart contracts and immutability, no audits or security design. Scalability: cites Achain 1000 TPS and low fees. Incentives: token fees/discounts and user incentives align somewhat. Financial skewness: token sale terms and allocations are present, but investor economics are not rigorously analyzed. Tokenomics sustainability: utility, lockups, and circulation rationale included. Use-case necessity: voucher redemption, liquidity, and airdrops are well-motivated. Governance: foundation and committees described. Regulatory exposure: heavy disclaimers, restricted jurisdictions, but no compliance strategy. Partnerships: several named partners/advisors, though quality is mixed and mostly strategic/marketing oriented.",2,1,3,2,2,3,2,2,2,1,2,2,1,2,3,2,1,2
paper_175.txt,2.2,"The whitepaper is relatively detailed on exchange mechanics, fee schedules, token distribution, and planned product features, but it is weak on evidence of traction, execution capability, and credible delivery. Many claims are promotional and roadmap-heavy, with limited technical depth, no audits, and little substantiation for adoption or partnerships.","Transparency: some fee tables, token supply, sale terms, and team names are disclosed. Roadmap: multi-year roadmap exists but is aspirational. Risk: mentions security and regulatory concerns, but limited formal risk section. Differentiation: referral rewards, smart card, echo trading, and airdrop mechanics. Traction: no users, volume, or partnerships shown. Business model: trading, withdrawal, deposit, and listing fees are described. Go-to-market: merchant focus and onboarding mentioned, but vague. Execution: team listed, but no prior track record or milestones achieved. Technical: order types, matching engine, API, wallet, and POS integration described. Security: MFA, transaction signing, cold wallet references, and code audit mention. Scalability: only generic scale/performance enhancement references. Incentives: referral tiers, maker discounts, payout factors align users somewhat. Financial skewness: token-holder airdrops and fee-sharing create upside concentration. Tokenomics: supply and burn are stated, but sustainability is unclear. Use-case necessity: exchange/payment utility is plausible. Governance: little on governance beyond account tiers and change rights. Regulatory exposure: KYC and regulation enhancements noted. Partnerships: none evidenced.",2,1,1,2,0,2,1,1,2,2,1,2,2,1,2,1,2,0
paper_176.txt,4.2,"The whitepaper is technically detailed and unusually transparent about architecture, verification, and dispute resolution. It presents a coherent layer-2 design with strong scalability and security claims, and clearly differentiates Cartesi from TrueBit, zk systems, TEEs, and other approaches. However, it is much weaker on market traction, token economics, governance, partnerships, and go-to-market execution, with limited evidence of real adoption in the paper itself.","Strong: transparency of machine/state model and interfaces; detailed roadmap-like implementation sections; explicit dispute and failure assumptions; clear differentiation from competing approaches; concrete technical feasibility via RISC-V/Linux/Merkle proofs; strong smart-contract security/dispute logic; strong scalability claims; clear necessity/use-case for complex off-chain computation. Moderate: business model and incentive alignment via fees/stakes/proxies; execution credibility from SDK/emulator/Linux port details. Weak: traction, go-to-market, financial skewness, tokenomics sustainability, governance design, regulatory exposure. Absent: partnership quality.",3,2,2,3,1,2,1,2,3,3,3,2,1,1,3,1,1,0
paper_177.txt,3.4,"The paper is relatively strong on disclosure, regulatory framing, and product/business-model description, with concrete offerings and a named licensed entity. However, it is weaker on verifiable traction, security architecture, governance, and deep technical substantiation. Token utility and burn mechanics are described, but sustainability and incentive design are only moderately evidenced, and roadmap/partnership claims are not fully independently verifiable from the text alone.","Transparency and legal disclosures are extensive; risks and jurisdictional restrictions are clearly stated. Roadmap is present with dated milestones, but execution evidence is limited. Differentiation is moderate via B2B white-label copy-trading and yield accounts. Traction is suggested through PrimeXBT integration and media mentions, but hard metrics are sparse. Business model is clear: licensing software to partners and using COV utility/membership tiers. Go-to-market is B2B partner-led. Technical feasibility is plausible but not deeply specified. Smart-contract security is barely addressed. Scalability is claimed through third-party integrations. Incentives, financial upside, and tokenomics are described via discounts, profit-share, staking, and burns, but with limited quantitative rigor. Use-case necessity is strong for copy-trading and yield access. Governance design is weak. Regulatory exposure is explicitly discussed and restricted. Partnership quality is moderate, centered on PrimeXBT and media references.",3,2,3,2,2,3,2,2,2,1,2,2,2,2,3,1,3,2
paper_178.txt,2.6,"The whitepaper is relatively detailed on product vision, token sale mechanics, roadmap, team, and financial allocation, but it is weakened by highly promotional technical claims, limited verifiable traction, and only moderate specificity around execution and security. The token utility is clearer than average because it is tied to product discounts and buyback/burn mechanics, yet the overall credibility is constrained by weak evidence for feasibility and absent partnership validation.","Transparency: includes roadmap, token parameters, fund allocation, finance, risks, and team. Roadmap/Execution: staged milestones and prototype testing are described, but timelines are dated and not strongly evidenced. Risk disclosure: includes technological, ITO, legal, and fraud risks. Differentiation: claims long-range wireless transfer, through-material transmission, and higher efficiency versus Qi. Traction: mentions successful prototype testing and product line-up, but no sales or users. Business model/GTM: fundraising for commercialization, production, marketing, and sales across regions. Technical feasibility/security: ERC20 and refund/soft cap are described, but smart-contract/security detail is thin. Scalability/incentives/tokenomics: buyback, burn, discounts, and supply reduction are outlined, though sustainability is only moderately supported. Use-case necessity is strong across consumer, automotive, drones, and healthcare. Governance is weak, with no real holder control. Regulatory exposure is acknowledged with exclusions and legal review. Partnerships are not evidenced.",2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,1,2,0
paper_179.txt,3.4,"The whitepaper is relatively detailed and commercially oriented, with a clear use case, explicit token mechanics, named partners/advisors, and substantial discussion of the target industry. However, it is heavy on marketing claims and scenario-based projections, while offering limited independent evidence of traction, governance depth, security specifics, or robust token value accrual. Overall credibility is moderate rather than strong.","Transparency: extensive disclosures and disclaimers, but many claims are forward-looking. Roadmap: phased milestones and dated releases, though ambitious. Risk disclosure: strong legal and forward-looking risk language. Differentiation: clear positioning around broker-client alignment via token rewards. Traction: mentions at least one adopting institution and expected broker adoption, but limited verifiable proof. Business model: explains warehousing-profit redistribution and token utility clearly. Go-to-market: broker adoption strategy and target market share described. Execution credibility: team/advisors and use-of-funds provided, but assumptions are aggressive. Technical feasibility: ERC20, DApp, allocation engine, and Centroid integration described. Smart contract security: mentions auditors/security resources, but no concrete audit results. Scalability: references Ethereum, fractional distribution, and future protocols. Incentive compatibility: reward alignment is central to the thesis. Financial skewness: limited explicit investor downside/upside analysis. Tokenomics sustainability: fixed supply, lockups, allocation, and hardcap described, but demand support is speculative. Use-case necessity: strong industry-specific need argument. Governance design: token has no governance rights and little governance framework. Regulatory exposure: substantial compliance discussion and counsel opinion. Partnership quality: strong named partners/advisors including Centroid, Amana, Latham & Watkins.",2,2,3,2,2,3,2,2,2,2,2,2,1,2,3,1,2,3
